restaurant_id,order_hour,day_of_week,actual_prep_time_min,observed_prep_time_min,rush_index,reliability_score,for_bias,rf_pred,baseline_error,rf_error
131,9,0,13.81,16.66,0.4965034965034965,0.26442018771648035,2.8499999999999996,17.06230000000001,2.8499999999999996,3.2523000000000106
16,12,4,30.84,34.47,0.4968553459119497,0.17808506180599204,3.629999999999999,22.634149999999988,3.629999999999999,8.205850000000012
163,6,6,13.16,13.68,0.4932432432432432,0.30165912518853694,0.5199999999999996,12.135300000000003,0.5199999999999996,1.0246999999999975
169,8,2,18.62,21.86,0.4967741935483871,0.4236669101533966,3.2399999999999984,19.715600000000006,3.2399999999999984,1.0956000000000046
180,9,5,34.51,37.47,0.49668874172185423,0.30136132183310815,2.960000000000001,27.581599999999984,2.960000000000001,6.928400000000014
111,2,1,20.47,21.17,0.4945054945054945,0.2515897471407633,0.7000000000000028,20.41070000000001,0.7000000000000028,0.059299999999989694
113,12,2,14.13,20.13,0.49211356466876977,0.15341559445546452,5.999999999999998,14.45700000000001,5.999999999999998,0.32700000000000884
47,7,2,19.16,27.48,0.49572649572649574,0.1219136234970993,8.32,18.9491,8.32,0.21089999999999876
127,23,2,22.26,27.7,0.49549549549549554,0.12378944625164626,5.439999999999998,18.32210000000001,5.439999999999998,3.937899999999992
138,1,1,19.36,19.8,0.4919093851132686,0.46672231919253243,0.4400000000000013,18.243800000000007,0.4400000000000013,1.116199999999992
186,12,4,14.36,18.22,0.4927953890489914,0.356940050296098,3.8599999999999994,20.954750000000004,3.8599999999999994,6.594750000000005
117,16,1,18.44,23.49,0.49358974358974356,0.2502831867954043,5.049999999999997,19.160400000000003,5.049999999999997,0.7204000000000015
174,22,1,14.75,18.05,0.4964028776978417,0.30671486471683646,3.3000000000000007,20.584699999999994,3.3000000000000007,5.8346999999999944
34,10,2,17.48,20.18,0.4954128440366972,0.25966532025389494,2.6999999999999993,17.880300000000005,2.6999999999999993,0.400300000000005
196,12,4,20.5,26.23,0.4928571428571428,0.1418911145483133,5.73,18.7966,5.73,1.7033999999999985
57,16,0,28.02,29.46,0.4911242603550296,0.315967746012487,1.4400000000000013,25.687800000000006,1.4400000000000013,2.332199999999993
177,8,4,16.77,22.43,0.49523809523809526,0.12066306299293052,5.66,15.1039,5.66,1.6661000000000001
161,6,3,16.27,21.85,0.48736462093862815,0.15464662523486053,5.580000000000002,17.19480000000001,5.580000000000002,0.9248000000000118
163,10,5,14.13,17.27,0.4932432432432432,0.30165912518853694,3.139999999999999,17.315399999999997,3.139999999999999,3.185399999999996
111,16,6,28.53,30.53,0.4945054945054945,0.2515897471407633,2.0,22.24899999999999,2.0,6.2810000000000095
145,3,4,5.83,6.59,0.9856733524355301,0.7182374065806076,0.7599999999999998,17.939099999999993,0.7599999999999998,12.109099999999993
197,4,1,26.17,30.12,0.4826498422712934,0.2171077237441048,3.9499999999999993,25.374599999999987,3.9499999999999993,0.795400000000015
43,6,5,23.65,28.72,0.49027237354085607,0.14669021305685315,5.07,23.0775,5.07,0.572499999999998
150,7,1,14.97,18.97,0.49180327868852464,0.26149933092944627,3.9999999999999982,16.156399999999987,3.9999999999999982,1.1863999999999866
30,23,6,9.03,9.91,0.9936305732484076,0.3357720026206595,0.8800000000000008,16.685800000000015,0.8800000000000008,7.655800000000015
18,13,4,31.61,34.61,0.4942528735632184,0.44874007594062826,3.0,27.349549999999972,3.0,4.260450000000027
145,0,0,15.3,15.3,0.49283667621776506,0.7182374065806076,0.0,16.2701,0.0,0.9700999999999986
154,21,5,11.67,17.89,0.4948096885813149,0.15471441736568434,6.220000000000001,12.120600000000007,6.220000000000001,0.4506000000000068
191,21,3,25.78,26.88,0.49290780141843976,0.2978881855417842,1.0999999999999979,27.330449999999992,1.0999999999999979,1.5504499999999908
35,8,6,23.53,28.2,0.49473684210526325,0.17736289381563594,4.669999999999998,19.6059,4.669999999999998,3.924100000000003
175,1,0,31.01,33.67,0.49435028248587565,0.223463687150838,2.66,25.936400000000017,2.66,5.073599999999985
183,15,2,14.03,15.82,0.4944649446494465,0.38098506950403294,1.790000000000001,18.1465,1.790000000000001,4.1165
98,22,0,34.8,37.98,0.49132947976878616,0.3113272435471999,3.1799999999999997,24.662400000000005,3.1799999999999997,10.137599999999992
58,15,3,13.53,17.62,0.4965034965034965,0.20885510234784993,4.090000000000002,12.797999999999988,4.090000000000002,0.7320000000000118
188,7,6,28.13,33.53,0.49508196721311465,0.1588866973482358,5.400000000000002,20.21210000000001,5.400000000000002,7.917899999999989
129,11,3,24.47,27.44,0.4884488448844884,0.4456131194925631,2.9700000000000024,25.908299999999983,2.9700000000000024,1.438299999999984
26,3,1,20.13,20.62,0.4939759036144578,0.2699478937786427,0.490000000000002,18.940999999999995,0.490000000000002,1.1890000000000036
170,22,1,20.14,24.33,0.49603174603174605,0.1785566365083894,4.189999999999998,19.2955,4.189999999999998,0.8445
168,21,3,22.88,22.88,0.4967532467532468,0.8842671194114318,0.0,24.344999999999995,0.0,1.4649999999999963
84,1,6,19.67,19.93,0.49473684210526325,0.5039088254685882,0.259999999999998,18.67415,0.259999999999998,0.9958500000000008
170,4,1,24.87,30.7,0.49603174603174605,0.1785566365083894,5.829999999999998,19.9162,5.829999999999998,4.953800000000001
175,0,2,22.88,25.4,0.49435028248587565,0.223463687150838,2.5199999999999996,21.963399999999996,2.5199999999999996,0.9166000000000025
111,15,2,17.15,21.5,0.4945054945054945,0.2515897471407633,4.350000000000001,17.861800000000002,4.350000000000001,0.7118000000000038
111,9,2,18.32,20.46,0.4945054945054945,0.2515897471407633,2.1400000000000006,19.068600000000004,2.1400000000000006,0.7486000000000033
53,21,6,19.39,23.72,0.49612403100775193,0.20806074515776152,4.329999999999998,19.398100000000003,4.329999999999998,0.008100000000002439
166,20,6,29.86,31.99,0.4980988593155894,0.20016984107727767,2.129999999999999,28.67144999999999,2.129999999999999,1.18855000000001
163,0,3,15.61,17.94,0.4932432432432432,0.30165912518853694,2.330000000000002,17.351700000000005,2.330000000000002,1.7417000000000051
136,22,2,11.53,16.76,0.4877192982456141,0.1486899212345282,5.230000000000002,10.7634,5.230000000000002,0.7665999999999986
130,5,2,11.65,13.66,0.49846153846153846,0.3362368276786258,2.01,13.937800000000003,2.01,2.2878000000000025
147,14,1,23.08,23.52,0.48854961832061067,0.40306328093510685,0.4400000000000013,22.9463,0.4400000000000013,0.1336999999999975
175,23,5,14.69,15.01,0.49435028248587565,0.223463687150838,0.3200000000000003,12.198100000000002,0.3200000000000003,2.4918999999999976
171,21,5,35.915,40.03,0.4982817869415808,0.13519326491734776,4.115000000000002,31.57575,4.115000000000002,4.33925
88,0,3,27.88,30.04,0.49642857142857144,0.28023046539999275,2.16,28.65329999999998,2.16,0.7732999999999812
127,19,3,13.49,20.73,0.49549549549549554,0.12378944625164626,7.24,13.038400000000001,7.24,0.4515999999999991
61,9,2,19.2,20.12,0.49337748344370863,0.2954919460426902,0.9200000000000017,18.01449999999998,0.9200000000000017,1.1855000000000189
50,17,0,27.08,29.45,0.4939759036144578,0.37135796953747785,2.370000000000001,23.77300000000001,2.370000000000001,3.306999999999988
67,22,2,19.91,25.71,0.4945054945054945,0.2151951700639608,5.800000000000001,21.642299999999988,5.800000000000001,1.732299999999988
102,0,3,17.73,23.07,0.4962406015037594,0.16506233483846908,5.34,18.305200000000006,5.34,0.5752000000000059
15,1,4,21.88,23.96,0.493006993006993,0.29107138525723436,2.080000000000002,22.147800000000007,2.080000000000002,0.26780000000000825
59,17,3,20.99,27.12,0.48948948948948945,0.12804865849022629,6.130000000000003,17.6299,6.130000000000003,3.360099999999999
55,19,0,33.71,38.98,0.48948948948948945,0.15724243812448155,5.269999999999996,25.501700000000007,5.269999999999996,8.208299999999994
181,17,3,22.5,26.04,0.48666666666666664,0.24835062789517443,3.539999999999999,23.5639,3.539999999999999,1.0639000000000003
199,5,2,26.82,30.41,0.49546827794561926,0.18977241686674237,3.59,24.516400000000004,3.59,2.303599999999996
123,17,3,14.75,20.61,0.4921875,0.21933061981989582,5.859999999999999,16.533,5.859999999999999,1.7830000000000013
54,18,4,22.14,25.25,0.495016611295681,0.25178874923938815,3.1099999999999994,21.529000000000014,3.1099999999999994,0.6109999999999864
173,16,6,16.89,16.89,0.4954128440366972,0.7145108752758222,0.0,18.683999999999997,0.0,1.793999999999997
143,11,3,17.54,17.54,0.4966442953020134,0.8396893149534671,0.0,19.511899999999986,0.0,1.9718999999999873
29,1,4,15.42,16.72,0.4947735191637631,0.3252176741023253,1.299999999999999,19.550900000000016,1.299999999999999,4.1309000000000164
74,16,0,10.73,14.99,0.9871794871794871,0.20936360682958524,4.26,13.969799999999989,4.26,3.2397999999999882
81,1,4,12.4,14.85,0.49291784702549574,0.26726057906458794,2.4499999999999993,12.293800000000006,2.4499999999999993,0.10619999999999408
163,10,1,13.7,16.8,0.4932432432432432,0.30165912518853694,3.1000000000000014,14.681700000000001,3.1000000000000014,0.9817000000000018
64,14,2,27.17,27.87,0.49629629629629624,0.44668016447849046,0.6999999999999993,27.942349999999987,0.6999999999999993,0.7723499999999852
71,22,0,23.2,24.73,0.4888888888888889,0.42578031109432407,1.5300000000000011,23.478550000000013,1.5300000000000011,0.2785500000000134
83,3,4,21.78,27.7,0.49514563106796117,0.17089148390771858,5.919999999999998,22.53940000000001,5.919999999999998,0.7594000000000101
61,8,3,16.0,20.3,0.49337748344370863,0.2954919460426902,4.300000000000001,17.27509999999998,4.300000000000001,1.2750999999999806
46,2,5,12.67,19.0,0.5,0.14295118969246684,6.33,10.87569999999999,6.33,1.7943000000000104
78,12,2,26.18,29.67,0.49621212121212127,0.2153565808001325,3.490000000000002,22.425849999999997,3.490000000000002,3.7541500000000028
48,6,4,16.23,20.9,0.4983277591973244,0.15429392993652907,4.669999999999998,14.2292,4.669999999999998,2.0008
115,2,5,18.14,21.25,0.495176848874598,0.1807946143783164,3.1099999999999994,17.433400000000002,3.1099999999999994,0.7065999999999981
181,13,6,8.12,12.65,0.48666666666666664,0.24835062789517443,4.530000000000001,11.473799999999997,4.530000000000001,3.353799999999998
2,21,4,35.915,38.51,0.4928571428571428,0.47999301828337043,2.594999999999999,26.12955,2.594999999999999,9.78545
89,19,0,19.56,22.89,0.48852459016393446,0.19190736403851158,3.330000000000002,17.3656,3.330000000000002,2.194399999999998
146,2,1,22.17,22.4,0.49842271293375395,0.33241287249218043,0.22999999999999687,20.913199999999996,0.22999999999999687,1.2568000000000055
184,5,4,24.44,26.84,0.4956011730205279,0.28994940678718306,2.3999999999999986,20.15875000000002,2.3999999999999986,4.281249999999982
102,15,3,19.29,24.48,0.4962406015037594,0.16506233483846908,5.190000000000001,20.85019999999999,5.190000000000001,1.5601999999999911
174,0,3,26.06,28.15,0.4964028776978417,0.30671486471683646,2.09,28.18759999999998,2.09,2.1275999999999797
46,4,0,26.12,31.92,0.5,0.14295118969246684,5.800000000000001,19.177300000000006,5.800000000000001,6.942699999999995
103,2,1,35.915,40.03,0.49632352941176466,0.20305769401374088,4.115000000000002,28.609299999999983,4.115000000000002,7.305700000000016
103,1,1,17.42,20.92,0.49632352941176466,0.20305769401374088,3.5,17.54279999999999,3.5,0.12279999999998736
151,19,6,33.43,33.76,0.49679487179487186,0.6827671820336304,0.3299999999999983,29.712300000000006,0.3299999999999983,3.7176999999999936
122,7,1,14.83,17.37,0.49374999999999997,0.27190269619543783,2.540000000000001,17.21420000000001,2.540000000000001,2.3842000000000088
133,8,4,15.27,15.67,0.496551724137931,0.6016970943687323,0.40000000000000036,14.517300000000004,0.40000000000000036,0.7526999999999955
48,18,5,16.87,22.92,0.4983277591973244,0.15429392993652907,6.050000000000001,16.768500000000003,6.050000000000001,0.10149999999999793
116,17,1,16.96,18.74,0.5,0.20543586946641215,1.7799999999999976,18.313799999999997,1.7799999999999976,1.3537999999999961
55,22,6,13.48,20.99,0.48948948948948945,0.15724243812448155,7.509999999999998,18.072100000000002,7.509999999999998,4.592100000000002
174,18,0,13.84,17.69,0.4964028776978417,0.30671486471683646,3.8500000000000014,19.070000000000007,3.8500000000000014,5.2300000000000075
150,4,1,20.24,23.03,0.49180327868852464,0.26149933092944627,2.7900000000000027,20.6019,2.7900000000000027,0.3619000000000021
51,6,4,19.63,23.38,0.49632352941176466,0.1842981790955951,3.75,18.266400000000004,3.75,1.3635999999999946
99,19,1,25.77,28.62,0.495016611295681,0.31790654598478774,2.8500000000000014,26.564049999999973,2.8500000000000014,0.7940499999999737
193,15,5,14.63,23.88,0.49635036496350365,0.09801559943184177,9.249999999999998,15.35890000000002,9.249999999999998,0.728900000000019
91,11,4,27.99,27.99,0.4968553459119497,0.8626591811584281,0.0,27.732200000000013,0.0,0.2577999999999854
5,20,0,21.57,24.64,0.49374999999999997,0.23675135960472818,3.0700000000000003,21.827300000000005,3.0700000000000003,0.2573000000000043
54,8,5,16.74,19.58,0.495016611295681,0.25178874923938815,2.84,17.554500000000008,2.84,0.8145000000000095
105,5,0,16.92,23.93,0.49511400651465803,0.11709487612337899,7.009999999999998,15.601800000000015,7.009999999999998,1.3181999999999867
30,15,4,15.21,17.85,0.4968152866242038,0.3357720026206595,2.6400000000000006,16.410100000000003,2.6400000000000006,1.2001000000000026
192,2,5,13.33,16.82,0.4981549815498156,0.19782762868127354,3.49,14.427099999999998,3.49,1.0970999999999975
36,0,5,21.06,22.6,0.49363057324840764,0.5070823904115329,1.5400000000000027,22.977449999999994,1.5400000000000027,1.9174499999999952
42,19,6,26.72,29.88,0.4981818181818181,0.297951582867784,3.16,23.11520000000001,3.16,3.6047999999999902
100,11,3,16.65,16.65,0.490506329113924,0.5215592824063666,0.0,17.271700000000006,0.0,0.6217000000000077
54,21,2,21.11,24.46,0.495016611295681,0.25178874923938815,3.3500000000000014,25.721549999999997,3.3500000000000014,4.611549999999998
29,22,2,12.3,15.43,0.9895470383275262,0.3252176741023253,3.129999999999999,18.48419999999999,3.129999999999999,6.18419999999999
87,3,3,21.32,26.21,0.4984709480122324,0.1683524540085534,4.890000000000001,20.1349,4.890000000000001,1.185100000000002
42,6,5,16.97,19.95,0.4981818181818181,0.297951582867784,2.9800000000000004,17.516199999999987,2.9800000000000004,0.5461999999999883
36,22,1,29.41,30.82,0.49363057324840764,0.5070823904115329,1.4100000000000001,22.504899999999985,1.4100000000000001,6.905100000000015
108,16,2,24.85,24.85,0.49019607843137253,0.7071302298173247,0.0,22.693650000000016,0.0,2.1563499999999856
57,18,0,18.69,20.65,0.4911242603550296,0.315967746012487,1.9599999999999973,20.474249999999987,1.9599999999999973,1.784249999999986
39,16,6,27.24,28.03,0.49117647058823527,0.25537555802483575,0.7900000000000027,20.919999999999995,0.7900000000000027,6.320000000000004
34,23,4,18.85,20.14,0.4954128440366972,0.25966532025389494,1.2899999999999991,18.963800000000003,1.2899999999999991,0.11380000000000123
10,12,2,16.36,20.29,0.4907063197026022,0.17633482872183182,3.9299999999999997,15.016499999999992,3.9299999999999997,1.3435000000000077
97,20,4,35.915,40.03,0.49180327868852464,0.250639653281813,4.115000000000002,30.601499999999998,4.115000000000002,5.313500000000001
130,0,1,19.22,21.33,0.49846153846153846,0.3362368276786258,2.1099999999999994,20.41369999999999,2.1099999999999994,1.1936999999999927
69,12,4,20.44,23.87,0.49290780141843976,0.2028737343656939,3.4299999999999997,19.909049999999997,3.4299999999999997,0.5309500000000043
165,3,1,18.08,20.98,0.48821548821548816,0.4139319809069212,2.900000000000002,19.428699999999996,2.900000000000002,1.3486999999999973
104,4,1,15.7,15.7,0.4928774928774929,0.8518100964549667,0.0,16.33399999999999,0.0,0.6339999999999897
164,18,3,21.81,21.81,0.49488054607508525,0.6315250476488493,0.0,20.772099999999988,0.0,1.0379000000000111
198,13,6,15.39,21.87,0.49491525423728805,0.1693467523303747,6.48,14.17959999999998,6.48,1.2104000000000212
20,6,5,12.44,14.7,0.48991354466858794,0.19873883028002748,2.26,11.580199999999998,2.26,0.8598000000000017
41,3,5,12.33,16.11,0.49491525423728805,0.2594679868397837,3.7799999999999994,19.41149999999998,3.7799999999999994,7.081499999999979
88,11,4,20.62,23.65,0.49642857142857144,0.28023046539999275,3.0299999999999976,21.817600000000002,3.0299999999999976,1.1976000000000013
61,23,1,17.22,19.93,0.49337748344370863,0.2954919460426902,2.710000000000001,20.904699999999995,2.710000000000001,3.684699999999996
129,15,1,21.03,21.63,0.4884488448844884,0.4456131194925631,0.5999999999999979,21.665499999999998,0.5999999999999979,0.6354999999999968
140,17,1,35.29,38.26,0.49526813880126186,0.3261301869282779,2.969999999999999,23.84625,2.969999999999999,11.443749999999998
169,16,1,19.62,21.77,0.4967741935483871,0.4236669101533966,2.1499999999999986,18.641299999999994,2.1499999999999986,0.978700000000007
91,17,1,18.88,19.49,0.4968553459119497,0.8626591811584281,0.6099999999999994,21.178899999999988,0.6099999999999994,2.298899999999989
171,0,2,22.36,27.08,0.4982817869415808,0.13519326491734776,4.719999999999999,16.69140000000001,4.719999999999999,5.668599999999991
70,13,5,16.89,21.28,0.4888888888888889,0.17448200654307525,4.390000000000001,15.403299999999994,4.390000000000001,1.4867000000000061
160,17,2,7.65,9.16,0.49846153846153846,0.3299886337248384,1.5099999999999998,12.360099999999997,1.5099999999999998,4.710099999999997
26,10,0,19.45,22.29,0.4939759036144578,0.2699478937786427,2.84,18.032000000000004,2.84,1.4179999999999957
65,1,4,21.5,23.09,0.4886731391585761,0.3376712635778213,1.5899999999999999,21.41974999999998,1.5899999999999999,0.0802500000000208
197,0,0,14.4,18.66,0.4826498422712934,0.2171077237441048,4.26,15.894100000000023,4.26,1.4941000000000226
187,21,0,23.77,25.86,0.4905660377358491,0.3483574375740617,2.09,25.014899999999983,2.09,1.2448999999999835
